,label,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,orientation,perimeter,max_intensity-0,max_intensity-1,max_intensity-2,mean_intensity-0,mean_intensity-1,mean_intensity-2,min_intensity-0,min_intensity-1,min_intensity-2
98,99,0.062079999999999996,102.38324742268041,145.35463917525774,0.3175944317096622,0.2602486911413352,0.3562493460834872,1.1239108216936542,254.0,254.0,254.0,180.959793814433,180.959793814433,180.959793814433,0.0,0.0,0.0
99,100,0.048336,155.52300562727572,191.1972856669977,0.2745460079019855,0.232922074233478,-0.8749839557647673,0.9117442994522837,254.0,254.0,254.0,173.82356835484939,173.82356835484939,173.82356835484939,0.0,0.0,0.0
100,101,0.075472,195.02119991520033,619.7928768284927,0.3549243608893443,0.27331787306585265,-0.034250865392749894,1.072999133448223,254.0,254.0,254.0,180.23489506041975,180.23489506041975,180.23489506041975,0.0,0.0,0.0
101,102,0.081024,190.33234597156397,811.8424170616114,0.37792846283062903,0.2864648832445355,1.5215561088372644,1.2560773439350246,254.0,254.0,254.0,193.60584518167457,193.60584518167457,193.60584518167457,0.0,0.0,0.0
102,103,0.07060799999999999,136.70292318150916,835.6048039882166,0.39161087460101895,0.24046971568558678,1.2593104793525258,1.1052346314604056,254.0,254.0,254.0,180.1821889870836,180.1821889870836,180.1821889870836,0.0,0.0,0.0
103,104,0.063008,323.8478923311325,989.3202133062468,0.31634457150974465,0.2576830460159042,0.9099522933200118,0.9928326112068524,254.0,254.0,254.0,176.87455561198578,176.87455561198578,176.87455561198578,0.0,0.0,0.0
104,105,0.040192,458.7543789808917,1088.3232484076434,0.25690799620319077,0.20306971880851984,0.12853170336043393,0.8170681092190353,254.0,254.0,254.0,185.30374203821657,185.30374203821657,185.30374203821657,0.0,0.0,0.0
105,106,0.06104,483.74076015727394,1184.1583224115334,0.33904436172498237,0.23551321776750994,-0.4152308885246644,1.008195092941116,254.0,254.0,254.0,187.30170380078636,187.30170380078636,187.30170380078636,0.0,0.0,0.0
106,107,0.042192,588.2726583238529,1178.0997345468336,0.2993683215662932,0.18202088073490133,0.05152413163576796,0.8264406922210658,254.0,254.0,254.0,172.48540007584376,172.48540007584376,172.48540007584376,0.0,0.0,0.0
107,108,0.036351999999999995,769.775088028169,1199.036971830986,0.26246122487897705,0.18319254861667042,1.033097740591562,0.7839310242291877,253.0,253.0,253.0,170.86795774647888,170.86795774647888,170.86795774647888,0.0,0.0,0.0
108,109,0.044736,719.7024320457797,1204.2271101573676,0.27929733914003324,0.21760932099758873,0.030054677414646114,0.8738721497261418,254.0,254.0,254.0,176.74320457796853,176.74320457796853,176.74320457796853,0.0,0.0,0.0
109,110,0.0504,751.3060317460317,217.21238095238095,0.2739896734960302,0.24420124950956665,-0.8751940731439718,0.9938031739553294,254.0,254.0,254.0,164.34317460317462,164.34317460317462,164.34317460317462,0.0,0.0,0.0
110,111,0.040784,763.5464888191448,273.58532757944295,0.24344155824563055,0.21949056191054117,0.925064397336192,0.8090681092190352,254.0,254.0,254.0,160.59199686151433,160.59199686151433,160.59199686151433,0.0,0.0,0.0
111,112,0.043504,681.9429937477014,200.70393527031996,0.2511082732275018,0.22749915297138099,0.04008950062917617,0.8830092347159895,253.0,253.0,253.0,169.92865023905847,169.92865023905847,169.92865023905847,0.0,0.0,0.0
112,113,0.054495999999999996,343.4251321197886,785.3385202583676,0.28088162989250987,0.2526811526701048,0.9396587257765442,0.924146319705837,254.0,254.0,254.0,187.15325895478568,187.15325895478568,187.15325895478568,0.0,0.0,0.0
113,114,0.045856,453.67864619678994,266.55443126308444,0.273176952745143,0.2239500686984188,-1.4311854366838768,0.8882640687119285,254.0,254.0,254.0,186.1360781577111,186.1360781577111,186.1360781577111,0.0,0.0,0.0
114,115,0.039327999999999995,472.8413344182262,21.766883645240032,0.26355525385377754,0.20304746534979437,-0.43251908116192417,0.8215878784786801,254.0,254.0,254.0,175.85882831570382,175.85882831570382,175.85882831570382,0.0,0.0,0.0
115,116,0.050367999999999996,146.99968233799237,911.4116899618806,0.263041009671651,0.24898351929814394,0.7092910354982664,0.864097546470558,254.0,254.0,254.0,185.94250317662008,185.94250317662008,185.94250317662008,0.0,0.0,0.0
116,117,0.085696,31.905339805825243,957.1708364451083,0.392534683357967,0.32417429978825735,1.541250416709741,1.3032245301926388,254.0,254.0,254.0,191.61165048543688,191.61165048543688,191.61165048543688,0.0,0.0,0.0
117,118,0.11377599999999999,799.8334973983968,885.9534523976937,0.44931091885098734,0.33650613996084777,-0.8583505081722868,1.375224530192639,254.0,254.0,254.0,187.70679229362958,187.7069329208269,187.7069329208269,0.0,0.0,0.0
